연도,경기날짜,경기시간,경기일시,요일,평일_주말,월,주차_ISO,홈팀,방문팀,구장,기상_매핑_지역키,관중수,지점번호,관측도시,일평균기온(°C),일합계강수량(mm),일평균풍속(m/s),일평균상대습도(%)
2025,2025-05-07,,2025-05-07,수,평일,5,19,키움,KIA,고척,서울_고척,16000,108,서울,14.9,,2.2,61.5
2025,2025-05-07,,2025-05-07,수,평일,5,19,두산,LG,잠실,서울_잠실,23750,108,서울,14.9,,2.2,61.5
2025,2025-05-07,,2025-05-07,수,평일,5,19,KT,NC,수원,경기_수원,3598,119,수원,13.2,,1.9,70.5
2025,2025-05-07,,2025-05-07,수,평일,5,19,롯데,SSG,사직,부산,22669,159,부산,14.5,,2.3,72.8
2025,2025-05-07,,2025-05-07,수,평일,5,19,한화,삼성,대전,대전,17000,133,대전,14.7,,1.5,61.9
2025,2025-05-09,,2025-05-09,금,평일,5,19,키움,한화,고척,서울_고척,16000,108,서울,15.1,17.6,3.0,81.8
2025,2025-05-10,,2025-05-10,토,주말,5,19,키움,한화,고척,서울_고척,16000,108,서울,12.3,14.1,3.5,95.5
2025,2025-05-10,,2025-05-10,토,주말,5,19,SSG,KIA,문학,인천,23000,112,인천,11.5,10.5,4.8,98.5
2025,2025-05-10,,2025-05-10,토,주말,5,19,삼성,LG,대구,대구,24000,143,대구,16.4,0.3,3.6,66.1
2025,2025-05-10,,2025-05-10,토,주말,5,19,삼성,LG,대구,대구,24000,143,대구,16.4,0.3,3.6,66.1
2025,2025-05-10,,2025-05-10,토,주말,5,19,KT,롯데,수원,경기_수원,18700,119,수원,11.9,3.4,3.7,92.5
2025,2025-05-10,,2025-05-10,토,주말,5,19,두산,NC,잠실,서울_잠실,20206,108,서울,12.3,14.1,3.5,95.5
2025,2025-05-11,,2025-05-11,일,주말,5,19,키움,한화,고척,서울_고척,16000,108,서울,14.7,,1.9,76.9
2025,2025-05-11,,2025-05-11,일,주말,5,19,SSG,KIA,문학,인천,23000,112,인천,13.2,,2.5,86.4
2025,2025-05-11,,2025-05-11,일,주말,5,19,SSG,KIA,문학,인천,23000,112,인천,13.2,,2.5,86.4
2025,2025-05-11,,2025-05-11,일,주말,5,19,삼성,LG,대구,대구,24000,143,대구,16.0,,1.7,68.5
2025,2025-05-11,,2025-05-11,일,주말,5,19,KT,롯데,수원,경기_수원,18700,119,수원,14.1,,1.8,77.5
2025,2025-05-11,,2025-05-11,일,주말,5,19,KT,롯데,수원,경기_수원,14470,119,수원,14.1,,1.8,77.5
2025,2025-05-11,,2025-05-11,일,주말,5,19,두산,NC,잠실,서울_잠실,19366,108,서울,14.7,,1.9,76.9
2025,2025-05-11,,2025-05-11,일,주말,5,19,두산,NC,잠실,서울_잠실,9172,108,서울,14.7,,1.9,76.9
2025,2025-05-13,,2025-05-13,화,평일,5,20,삼성,KT,포항,기타,10758,138,포항,22.4,,3.2,42.1
2025,2025-05-13,,2025-05-13,화,평일,5,20,KIA,롯데,광주,광주,16824,156,광주,19.9,,1.4,55.8
2025,2025-05-13,,2025-05-13,화,평일,5,20,SSG,NC,문학,인천,12746,112,인천,20.0,,3.8,47.9
2025,2025-05-13,,2025-05-13,화,평일,5,20,한화,두산,대전,대전,17000,133,대전,19.3,,1.5,53.5
2025,2025-05-13,,2025-05-13,화,평일,5,20,LG,키움,잠실,서울_잠실,18080,108,서울,19.9,,2.7,47.4
2025,2025-05-14,,2025-05-14,수,평일,5,20,삼성,KT,포항,기타,12120,138,포항,22.6,,3.2,44.8
2025,2025-05-14,,2025-05-14,수,평일,5,20,KIA,롯데,광주,광주,18641,156,광주,20.2,,1.9,62.4
2025,2025-05-14,,2025-05-14,수,평일,5,20,SSG,NC,문학,인천,11409,112,인천,20.4,,2.9,56.4
2025,2025-05-14,,2025-05-14,수,평일,5,20,한화,두산,대전,대전,17000,133,대전,21.0,,1.3,51.8
2025,2025-05-14,,2025-05-14,수,평일,5,20,LG,키움,잠실,서울_잠실,18286,108,서울,21.0,,2.4,52.8
2025,2025-05-15,,2025-05-15,목,평일,5,20,삼성,KT,포항,기타,12120,138,포항,22.2,,3.2,65.4
2025,2025-05-15,,2025-05-15,목,평일,5,20,KIA,롯데,광주,광주,17452,156,광주,21.1,0.3,1.9,85.3
2025,2025-05-15,,2025-05-15,목,평일,5,20,SSG,NC,문학,인천,10081,112,인천,17.2,0.7,2.5,89.8
2025,2025-05-15,,2025-05-15,목,평일,5,20,한화,두산,대전,대전,17000,133,대전,21.6,4.2,1.8,81.3
2025,2025-05-15,,2025-05-15,목,평일,5,20,LG,키움,잠실,서울_잠실,18119,108,서울,19.5,1.1,2.3,80.9
2025,2025-05-17,,2025-05-17,토,주말,5,20,LG,KT,잠실,서울_잠실,22963,108,서울,18.3,2.2,2.6,86.4
2025,2025-05-17,,2025-05-17,토,주말,5,20,LG,KT,잠실,서울_잠실,17811,108,서울,18.3,2.2,2.6,86.4
2025,2025-05-17,,2025-05-17,토,주말,5,20,KIA,두산,광주,광주,16854,156,광주,19.1,0.4,1.5,86.5
2025,2025-05-17,,2025-05-17,토,주말,5,20,KIA,두산,광주,광주,20500,156,광주,19.1,0.4,1.5,86.5
2025,2025-05-17,,2025-05-17,토,주말,5,20,한화,SSG,대전,대전,17000,133,대전,19.4,0.5,2.0,81.3
2025,2025-05-17,,2025-05-17,토,주말,5,20,한화,SSG,대전,대전,17000,133,대전,19.4,0.5,2.0,81.3
2025,2025-05-17,,2025-05-17,토,주말,5,20,롯데,삼성,사직,부산,22669,159,부산,18.6,0.6,3.3,85.8
2025,2025-05-17,,2025-05-17,토,주말,5,20,롯데,삼성,사직,부산,22669,159,부산,18.6,0.6,3.3,85.8
2025,2025-05-17,,2025-05-17,토,주말,5,20,NC,키움,울산,울산,2297,152,울산,19.8,2.2,1.5,79.4
2025,2025-05-17,,2025-05-17,토,주말,5,20,NC,키움,울산,울산,5513,152,울산,19.8,2.2,1.5,79.4
2025,2025-05-18,,2025-05-18,일,주말,5,20,LG,KT,잠실,서울_잠실,23029,108,서울,15.6,,2.6,59.3
2025,2025-05-18,,2025-05-18,일,주말,5,20,KIA,두산,광주,광주,20500,156,광주,17.8,,1.3,59.1
2025,2025-05-18,,2025-05-18,일,주말,5,20,한화,SSG,대전,대전,17000,133,대전,16.2,,1.6,56.6
2025,2025-05-18,,2025-05-18,일,주말,5,20,롯데,삼성,사직,부산,22669,159,부산,18.1,,2.8,63.5
2025,2025-05-18,,2025-05-18,일,주말,5,20,NC,키움,울산,울산,6456,152,울산,16.9,,2.2,59.9
2025,2025-05-20,,2025-05-20,화,평일,5,21,NC,한화,울산,울산,4497,152,울산,24.1,,2.7,68.8
2025,2025-05-20,,2025-05-20,화,평일,5,21,KT,KIA,수원,경기_수원,16064,119,수원,22.9,,2.5,83.5
2025,2025-05-20,,2025-05-20,화,평일,5,21,롯데,LG,사직,부산,22669,159,부산,21.6,,4.4,87.0
2025,2025-05-20,,2025-05-20,화,평일,5,21,두산,SSG,잠실,서울_잠실,17782,108,서울,22.2,1.0,2.5,85.5
2025,2025-05-20,,2025-05-20,화,평일,5,21,키움,삼성,고척,서울_고척,13106,108,서울,22.2,1.0,2.5,85.5
2025,2025-05-21,,2025-05-21,수,평일,5,21,NC,한화,울산,울산,4183,152,울산,22.0,,1.6,78.4
2025,2025-05-21,,2025-05-21,수,평일,5,21,KT,KIA,수원,경기_수원,16302,119,수원,24.0,,1.8,80.0
2025,2025-05-21,,2025-05-21,수,평일,5,21,롯데,LG,사직,부산,22669,159,부산,22.2,,2.4,84.3
2025,2025-05-21,,2025-05-21,수,평일,5,21,두산,SSG,잠실,서울_잠실,14052,108,서울,25.5,,2.1,75.5
2025,2025-05-21,,2025-05-21,수,평일,5,21,키움,삼성,고척,서울_고척,13193,108,서울,25.5,,2.1,75.5
2025,2025-05-22,,2025-05-22,목,평일,5,21,NC,한화,울산,울산,5005,152,울산,15.4,,2.5,79.1
2025,2025-05-22,,2025-05-22,목,평일,5,21,KT,KIA,수원,경기_수원,16705,119,수원,21.4,0.3,1.7,77.6
2025,2025-05-22,,2025-05-22,목,평일,5,21,롯데,LG,사직,부산,22669,159,부산,18.2,,2.6,74.6
2025,2025-05-22,,2025-05-22,목,평일,5,21,두산,SSG,잠실,서울_잠실,14592,108,서울,23.9,0.8,2.1,68.0
2025,2025-05-22,,2025-05-22,목,평일,5,21,키움,삼성,고척,서울_고척,12926,108,서울,23.9,0.8,2.1,68.0
2025,2025-05-23,,2025-05-23,금,평일,5,21,삼성,KIA,대구,대구,24000,143,대구,16.9,,3.8,57.8
2025,2025-05-23,,2025-05-23,금,평일,5,21,키움,KT,고척,서울_고척,4239,108,서울,19.4,1.2,2.8,53.8
2025,2025-05-23,,2025-05-23,금,평일,5,21,SSG,LG,문학,인천,20150,112,인천,19.2,1.2,2.4,58.1
2025,2025-05-23,,2025-05-23,금,평일,5,21,한화,롯데,대전,대전,17000,133,대전,19.9,,4.0,43.5
2025,2025-05-23,,2025-05-23,금,평일,5,21,두산,NC,잠실,서울_잠실,17944,108,서울,19.4,1.2,2.8,53.8
2025,2025-05-24,,2025-05-24,토,주말,5,21,삼성,KIA,대구,대구,24000,143,대구,13.7,1.7,2.9,81.4
2025,2025-05-24,,2025-05-24,토,주말,5,21,키움,KT,고척,서울_고척,7315,108,서울,15.6,4.3,3.1,69.1
2025,2025-05-24,,2025-05-24,토,주말,5,21,SSG,LG,문학,인천,23000,112,인천,16.1,2.0,2.8,65.1
2025,2025-05-24,,2025-05-24,토,주말,5,21,한화,롯데,대전,대전,17000,133,대전,16.0,0.6,2.6,60.5
2025,2025-05-24,,2025-05-24,토,주말,5,21,두산,NC,잠실,서울_잠실,22279,108,서울,15.6,4.3,3.1,69.1
2025,2025-05-25,,2025-05-25,일,주말,5,21,삼성,KIA,대구,대구,24000,143,대구,17.6,0.6,2.1,64.5
2025,2025-05-25,,2025-05-25,일,주말,5,21,키움,KT,고척,서울_고척,6809,108,서울,17.4,,2.1,61.0
2025,2025-05-25,,2025-05-25,일,주말,5,21,SSG,LG,문학,인천,23000,112,인천,15.8,,2.4,68.6
2025,2025-05-25,,2025-05-25,일,주말,5,21,한화,롯데,대전,대전,17000,133,대전,17.8,,1.7,64.9
2025,2025-05-25,,2025-05-25,일,주말,5,21,두산,NC,잠실,서울_잠실,20534,108,서울,17.4,,2.1,61.0
2025,2025-05-27,,2025-05-27,화,평일,5,22,LG,한화,잠실,서울_잠실,23750,108,서울,20.8,,1.9,57.0
2025,2025-05-27,,2025-05-27,화,평일,5,22,삼성,롯데,대구,대구,24000,143,대구,21.2,,1.6,54.6
2025,2025-05-27,,2025-05-27,화,평일,5,22,SSG,NC,문학,인천,12124,112,인천,18.5,,2.3,74.0
2025,2025-05-27,,2025-05-27,화,평일,5,22,KT,두산,수원,경기_수원,8355,119,수원,18.7,,1.6,70.3
2025,2025-05-27,,2025-05-27,화,평일,5,22,KIA,키움,광주,광주,15351,156,광주,20.7,,0.9,52.8
2025,2025-05-28,,2025-05-28,수,평일,5,22,LG,한화,잠실,서울_잠실,23750,108,서울,20.8,,1.8,62.0
2025,2025-05-28,,2025-05-28,수,평일,5,22,SSG,NC,문학,인천,12747,112,인천,18.6,,2.0,74.3
2025,2025-05-28,,2025-05-28,수,평일,5,22,KT,두산,수원,경기_수원,8822,119,수원,19.5,,1.6,66.5
2025,2025-05-28,,2025-05-28,수,평일,5,22,KIA,키움,광주,광주,16517,156,광주,22.0,,1.1,51.5
2025,2025-05-29,,2025-05-29,목,평일,5,22,LG,한화,잠실,서울_잠실,23750,108,서울,21.2,,2.2,58.4
2025,2025-05-29,,2025-05-29,목,평일,5,22,삼성,롯데,대구,대구,24000,143,대구,18.7,0.4,2.2,70.1
2025,2025-05-29,,2025-05-29,목,평일,5,22,SSG,NC,문학,인천,13466,112,인천,20.1,,1.7,64.3
2025,2025-05-29,,2025-05-29,목,평일,5,22,KT,두산,수원,경기_수원,9238,119,수원,19.5,,1.7,62.4
2025,2025-05-29,,2025-05-29,목,평일,5,22,KIA,키움,광주,광주,18127,156,광주,22.1,,1.1,53.4
2025,2025-05-30,,2025-05-30,금,평일,5,22,NC,한화,창원,경남_창원,12395,155,창원,18.4,,2.0,72.0
2025,2025-05-30,,2025-05-30,금,평일,5,22,KT,KIA,수원,경기_수원,18700,119,수원,19.9,,1.4,57.3
2025,2025-05-30,,2025-05-30,금,평일,5,22,키움,두산,고척,서울_고척,9182,108,서울,22.2,,1.7,55.0
2025,2025-05-30,,2025-05-30,금,평일,5,22,롯데,SSG,사직,부산,22669,159,부산,18.6,,2.4,64.1
2025,2025-05-30,,2025-05-30,금,평일,5,22,LG,삼성,잠실,서울_잠실,23750,108,서울,22.2,,1.7,55.0
2025,2025-05-31,,2025-05-31,토,주말,5,22,NC,한화,창원,경남_창원,16741,155,창원,20.4,,1.4,58.9
2025,2025-05-31,,2025-05-31,토,주말,5,22,KT,KIA,수원,경기_수원,18700,119,수원,19.4,,1.7,62.1
2025,2025-05-31,,2025-05-31,토,주말,5,22,키움,두산,고척,서울_고척,13456,108,서울,21.5,,2.0,55.0
2025,2025-05-31,,2025-05-31,토,주말,5,22,롯데,SSG,사직,부산,22669,159,부산,19.6,,2.1,57.4
2025,2025-05-31,,2025-05-31,토,주말,5,22,LG,삼성,잠실,서울_잠실,23750,108,서울,21.5,,2.0,55.0
2025,2025-06-01,,2025-06-01,일,주말,6,22,NC,한화,창원,경남_창원,14906,155,창원,20.6,,1.7,65.4
2025,2025-06-01,,2025-06-01,일,주말,6,22,KT,KIA,수원,경기_수원,18700,119,수원,20.3,,1.6,65.9
2025,2025-06-01,,2025-06-01,일,주말,6,22,키움,두산,고척,서울_고척,12350,108,서울,22.6,,2.0,57.8
2025,2025-06-01,,2025-06-01,일,주말,6,22,롯데,SSG,사직,부산,22669,159,부산,20.5,,2.4,62.5
2025,2025-06-01,,2025-06-01,일,주말,6,22,LG,삼성,잠실,서울_잠실,23750,108,서울,22.6,,2.0,57.8
2025,2025-06-03,,2025-06-03,화,평일,6,23,두산,KIA,잠실,서울_잠실,23750,108,서울,20.9,,2.9,56.9
2025,2025-06-03,,2025-06-03,화,평일,6,23,한화,KT,대전,대전,17000,133,대전,21.1,,2.2,53.9
2025,2025-06-03,,2025-06-03,화,평일,6,23,NC,LG,창원,경남_창원,13937,155,창원,21.9,1.2,2.0,58.0
2025,2025-06-03,,2025-06-03,화,평일,6,23,SSG,삼성,문학,인천,23000,112,인천,18.9,,3.2,70.0
2025,2025-06-03,,2025-06-03,화,평일,6,23,롯데,키움,사직,부산,22669,159,부산,19.8,4.3,2.4,70.8
2025,2025-06-04,,2025-06-04,수,평일,6,23,두산,KIA,잠실,서울_잠실,23750,108,서울,20.5,,3.5,55.3
2025,2025-06-04,,2025-06-04,수,평일,6,23,한화,KT,대전,대전,17000,133,대전,20.8,,3.0,48.9
2025,2025-06-04,,2025-06-04,수,평일,6,23,NC,LG,창원,경남_창원,5235,155,창원,23.5,,2.0,32.6
2025,2025-06-04,,2025-06-04,수,평일,6,23,SSG,삼성,문학,인천,15706,112,인천,19.0,,3.5,64.8
2025,2025-06-04,,2025-06-04,수,평일,6,23,롯데,키움,사직,부산,22669,159,부산,22.2,,4.1,38.0
2025,2025-06-05,,2025-06-05,목,평일,6,23,두산,KIA,잠실,서울_잠실,23750,108,서울,21.7,,2.3,49.8
2025,2025-06-05,,2025-06-05,목,평일,6,23,한화,KT,대전,대전,17000,133,대전,21.2,,1.8,47.3
2025,2025-06-05,,2025-06-05,목,평일,6,23,NC,LG,창원,경남_창원,8957,155,창원,22.1,,1.8,46.9
2025,2025-06-05,,2025-06-05,목,평일,6,23,SSG,삼성,문학,인천,19273,112,인천,19.8,,2.5,57.9
2025,2025-06-05,,2025-06-05,목,평일,6,23,롯데,키움,사직,부산,22669,159,부산,21.2,,3.5,48.4
2025,2025-06-06,,2025-06-06,금,평일,6,23,KIA,한화,광주,광주,20500,156,광주,21.8,0.4,0.9,47.9
2025,2025-06-06,,2025-06-06,금,평일,6,23,키움,LG,고척,서울_고척,16000,108,서울,24.1,,3.0,42.6
2025,2025-06-06,,2025-06-06,금,평일,6,23,두산,롯데,잠실,서울_잠실,23750,108,서울,24.1,,3.0,42.6
2025,2025-06-06,,2025-06-06,금,평일,6,23,삼성,NC,대구,대구,24000,143,대구,23.2,,1.4,49.0
2025,2025-06-06,,2025-06-06,금,평일,6,23,KT,SSG,수원,경기_수원,18700,119,수원,23.0,,2.5,44.1
2025,2025-06-07,,2025-06-07,토,주말,6,23,KIA,한화,광주,광주,20500,156,광주,23.9,,1.6,58.3
2025,2025-06-07,,2025-06-07,토,주말,6,23,키움,LG,고척,서울_고척,16000,108,서울,23.7,0.1,2.6,61.4
2025,2025-06-07,,2025-06-07,토,주말,6,23,두산,롯데,잠실,서울_잠실,23750,108,서울,23.7,0.1,2.6,61.4
2025,2025-06-07,,2025-06-07,토,주말,6,23,삼성,NC,대구,대구,24000,143,대구,24.8,,1.5,45.3
2025,2025-06-07,,2025-06-07,토,주말,6,23,KT,SSG,수원,경기_수원,16755,119,수원,22.7,,1.9,64.6
2025,2025-06-08,,2025-06-08,일,주말,6,23,KIA,한화,광주,광주,18586,156,광주,25.2,,1.2,67.3
2025,2025-06-08,,2025-06-08,일,주말,6,23,키움,LG,고척,서울_고척,16000,108,서울,25.1,0.6,1.7,69.3
2025,2025-06-08,,2025-06-08,일,주말,6,23,두산,롯데,잠실,서울_잠실,23750,108,서울,25.1,0.6,1.7,69.3
2025,2025-06-08,,2025-06-08,일,주말,6,23,삼성,NC,대구,대구,24000,143,대구,26.0,,1.5,52.5
2025,2025-06-08,,2025-06-08,일,주말,6,23,KT,SSG,수원,경기_수원,13026,119,수원,23.9,0.3,1.7,74.8
2025,2025-06-10,,2025-06-10,화,평일,6,24,KT,롯데,수원,경기_수원,10809,119,수원,19.9,,2.2,79.8
2025,2025-06-10,,2025-06-10,화,평일,6,24,키움,NC,고척,서울_고척,4004,108,서울,21.7,,2.5,71.6
2025,2025-06-10,,2025-06-10,화,평일,6,24,한화,두산,대전,대전,16691,133,대전,23.6,,2.1,66.6
2025,2025-06-10,,2025-06-10,화,평일,6,24,LG,SSG,잠실,서울_잠실,17221,108,서울,21.7,,2.5,71.6
2025,2025-06-10,,2025-06-10,화,평일,6,24,KIA,삼성,광주,광주,15887,156,광주,23.6,,1.3,67.8
2025,2025-06-11,,2025-06-11,수,평일,6,24,KT,롯데,수원,경기_수원,11777,119,수원,20.9,,2.0,58.9
2025,2025-06-11,,2025-06-11,수,평일,6,24,키움,NC,고척,서울_고척,4034,108,서울,22.7,,2.4,54.6
2025,2025-06-11,,2025-06-11,수,평일,6,24,한화,두산,대전,대전,17000,133,대전,23.1,,2.0,48.8
2025,2025-06-11,,2025-06-11,수,평일,6,24,LG,SSG,잠실,서울_잠실,18192,108,서울,22.7,,2.4,54.6
2025,2025-06-11,,2025-06-11,수,평일,6,24,KIA,삼성,광주,광주,17320,156,광주,23.7,,2.1,50.3
2025,2025-06-12,,2025-06-12,목,평일,6,24,KT,롯데,수원,경기_수원,12378,119,수원,23.4,,1.6,56.6
2025,2025-06-12,,2025-06-12,목,평일,6,24,키움,NC,고척,서울_고척,4410,108,서울,25.5,,1.9,50.4
2025,2025-06-12,,2025-06-12,목,평일,6,24,한화,두산,대전,대전,17000,133,대전,25.1,,1.5,43.6
2025,2025-06-12,,2025-06-12,목,평일,6,24,LG,SSG,잠실,서울_잠실,18321,108,서울,25.5,,1.9,50.4
2025,2025-06-12,,2025-06-12,목,평일,6,24,KIA,삼성,광주,광주,16761,156,광주,24.8,,1.8,52.0
2025,2025-06-13,,2025-06-13,금,평일,6,24,NC,KIA,창원,경남_창원,8362,155,창원,21.1,36.5,1.0,80.6
2025,2025-06-14,,2025-06-14,토,주말,6,24,NC,KIA,창원,경남_창원,15000,155,창원,21.9,75.1,0.8,94.4
2025,2025-06-14,,2025-06-14,토,주말,6,24,삼성,KT,대구,대구,24000,143,대구,21.9,32.7,1.6,86.6
2025,2025-06-14,,2025-06-14,토,주말,6,24,한화,LG,대전,대전,17000,133,대전,23.8,44.7,1.3,84.8
2025,2025-06-14,,2025-06-14,토,주말,6,24,SSG,롯데,문학,인천,23000,112,인천,23.8,,2.2,73.9
2025,2025-06-14,,2025-06-14,토,주말,6,24,두산,키움,잠실,서울_잠실,18390,108,서울,25.6,,2.0,66.3
2025,2025-06-15,,2025-06-15,일,주말,6,24,NC,KIA,창원,경남_창원,12470,155,창원,24.4,1.8,2.0,87.3
2025,2025-06-15,,2025-06-15,일,주말,6,24,삼성,KT,대구,대구,24000,143,대구,26.1,0.3,1.5,73.3
2025,2025-06-15,,2025-06-15,일,주말,6,24,한화,LG,대전,대전,17000,133,대전,26.3,37.4,1.9,73.4
2025,2025-06-15,,2025-06-15,일,주말,6,24,SSG,롯데,문학,인천,20960,112,인천,22.9,8.9,2.8,83.4
2025,2025-06-15,,2025-06-15,일,주말,6,24,두산,키움,잠실,서울_잠실,11744,108,서울,26.3,11.8,2.5,69.6
2025,2025-06-17,,2025-06-17,화,평일,6,25,롯데,한화,사직,부산,22669,159,부산,22.2,,5.3,87.0
2025,2025-06-17,,2025-06-17,화,평일,6,25,KIA,KT,광주,광주,10596,156,광주,25.0,,1.9,77.5
2025,2025-06-17,,2025-06-17,화,평일,6,25,LG,NC,잠실,서울_잠실,15069,108,서울,24.8,,2.5,73.3
2025,2025-06-17,,2025-06-17,화,평일,6,25,삼성,두산,대구,대구,23044,143,대구,25.2,,1.4,70.9
2025,2025-06-17,,2025-06-17,화,평일,6,25,키움,SSG,고척,서울_고척,6205,108,서울,24.8,,2.5,73.3
2025,2025-06-18,,2025-06-18,수,평일,6,25,롯데,한화,사직,부산,22669,159,부산,20.6,,3.7,88.0
2025,2025-06-18,,2025-06-18,수,평일,6,25,KIA,KT,광주,광주,16311,156,광주,25.8,,1.2,64.8
2025,2025-06-18,,2025-06-18,수,평일,6,25,LG,NC,잠실,서울_잠실,16103,108,서울,25.5,,2.0,65.3
2025,2025-06-18,,2025-06-18,수,평일,6,25,삼성,두산,대구,대구,23385,143,대구,26.9,,1.6,61.1
2025,2025-06-18,,2025-06-18,수,평일,6,25,키움,SSG,고척,서울_고척,6941,108,서울,25.5,,2.0,65.3
2025,2025-06-19,,2025-06-19,목,평일,6,25,롯데,한화,사직,부산,22669,159,부산,23.8,,3.2,78.1
2025,2025-06-19,,2025-06-19,목,평일,6,25,KIA,KT,광주,광주,14079,156,광주,25.6,,1.9,73.3
2025,2025-06-19,,2025-06-19,목,평일,6,25,LG,NC,잠실,서울_잠실,15636,108,서울,28.1,0.8,2.0,57.9
2025,2025-06-19,,2025-06-19,목,평일,6,25,삼성,두산,대구,대구,23355,143,대구,27.5,,1.3,61.6
2025,2025-06-19,,2025-06-19,목,평일,6,25,키움,SSG,고척,서울_고척,7032,108,서울,28.1,0.8,2.0,57.9
