연도,경기날짜,경기시간,경기일시,요일,평일_주말,월,주차_ISO,홈팀,방문팀,구장,기상_매핑_지역키,관중수,지점번호,관측도시,일평균기온(°C),일합계강수량(mm),일평균풍속(m/s),일평균상대습도(%)
2025,2025-08-12,,2025-08-12,화,평일,8,33,두산,NC,잠실,서울_잠실,11590,108,서울,28.6,,2.2,62.9
2025,2025-08-12,,2025-08-12,화,평일,8,33,SSG,키움,문학,인천,10091,112,인천,27.7,,2.1,68.9
2025,2025-08-13,,2025-08-13,수,평일,8,33,삼성,KIA,대구,대구,24000,143,대구,27.5,,0.9,78.4
2025,2025-08-13,,2025-08-13,수,평일,8,33,한화,롯데,대전,대전,17000,133,대전,26.8,5.4,1.4,86.0
2025,2025-08-14,,2025-08-14,목,평일,8,33,삼성,KIA,대구,대구,24000,143,대구,29.8,,1.5,66.8
2025,2025-08-14,,2025-08-14,목,평일,8,33,한화,롯데,대전,대전,17000,133,대전,28.5,,2.1,74.5
2025,2025-08-14,,2025-08-14,목,평일,8,33,두산,NC,잠실,서울_잠실,10938,108,서울,25.5,47.8,2.2,91.1
2025,2025-08-14,,2025-08-14,목,평일,8,33,SSG,키움,문학,인천,9461,112,인천,24.5,31.0,2.6,98.5
2025,2025-08-15,,2025-08-15,금,평일,8,33,NC,한화,창원,경남_창원,17983,155,창원,29.1,,1.4,78.5
2025,2025-08-15,,2025-08-15,금,평일,8,33,두산,KIA,잠실,서울_잠실,23750,108,서울,27.1,,1.7,84.3
2025,2025-08-15,,2025-08-15,금,평일,8,33,키움,KT,고척,서울_고척,11585,108,서울,27.1,,1.7,84.3
2025,2025-08-15,,2025-08-15,금,평일,8,33,SSG,LG,문학,인천,23000,112,인천,25.6,60.7,1.5,95.9
2025,2025-08-15,,2025-08-15,금,평일,8,33,롯데,삼성,사직,부산,22669,159,부산,29.5,,2.4,71.9
2025,2025-08-16,,2025-08-16,토,주말,8,33,NC,한화,창원,경남_창원,17983,155,창원,29.1,,1.6,79.4
2025,2025-08-16,,2025-08-16,토,주말,8,33,두산,KIA,잠실,서울_잠실,23750,108,서울,28.2,,2.2,76.0
2025,2025-08-16,,2025-08-16,토,주말,8,33,키움,KT,고척,서울_고척,10163,108,서울,28.2,,2.2,76.0
2025,2025-08-16,,2025-08-16,토,주말,8,33,SSG,LG,문학,인천,23000,112,인천,27.2,,2.4,90.0
2025,2025-08-16,,2025-08-16,토,주말,8,33,롯데,삼성,사직,부산,22669,159,부산,29.4,,2.5,72.3
2025,2025-08-17,,2025-08-17,일,주말,8,33,NC,한화,창원,경남_창원,12179,155,창원,28.9,,1.1,76.4
2025,2025-08-17,,2025-08-17,일,주말,8,33,두산,KIA,잠실,서울_잠실,23750,108,서울,28.4,,2.3,76.3
2025,2025-08-17,,2025-08-17,일,주말,8,33,키움,KT,고척,서울_고척,8838,108,서울,28.4,,2.3,76.3
2025,2025-08-17,,2025-08-17,일,주말,8,33,SSG,LG,문학,인천,23000,112,인천,27.3,,2.4,88.6
2025,2025-08-17,,2025-08-17,일,주말,8,33,롯데,삼성,사직,부산,22669,159,부산,29.1,,3.4,74.3
2025,2025-08-19,,2025-08-19,화,평일,8,34,LG,롯데,잠실,서울_잠실,23750,108,서울,29.1,,3.0,75.3
2025,2025-08-19,,2025-08-19,화,평일,8,34,한화,두산,대전,대전,16580,133,대전,29.0,,2.1,73.0
2025,2025-08-19,,2025-08-19,화,평일,8,34,KT,SSG,수원,경기_수원,8853,119,수원,28.2,3.9,2.1,79.4
2025,2025-08-19,,2025-08-19,화,평일,8,34,NC,삼성,창원,경남_창원,8343,155,창원,28.9,,1.8,77.0
2025,2025-08-19,,2025-08-19,화,평일,8,34,KIA,키움,광주,광주,11023,156,광주,29.0,,1.5,74.8
2025,2025-08-20,,2025-08-20,수,평일,8,34,LG,롯데,잠실,서울_잠실,23750,108,서울,29.4,,2.6,74.5
2025,2025-08-20,,2025-08-20,수,평일,8,34,한화,두산,대전,대전,16054,133,대전,29.5,,1.7,70.9
2025,2025-08-20,,2025-08-20,수,평일,8,34,KT,SSG,수원,경기_수원,9062,119,수원,28.2,,2.0,77.9
2025,2025-08-20,,2025-08-20,수,평일,8,34,NC,삼성,창원,경남_창원,9430,155,창원,28.4,,1.8,79.8
2025,2025-08-20,,2025-08-20,수,평일,8,34,KIA,키움,광주,광주,10503,156,광주,28.7,,1.4,75.1
2025,2025-08-21,,2025-08-21,목,평일,8,34,LG,롯데,잠실,서울_잠실,23750,108,서울,29.8,,2.2,70.6
2025,2025-08-21,,2025-08-21,목,평일,8,34,한화,두산,대전,대전,16369,133,대전,29.9,,1.3,70.3
2025,2025-08-21,,2025-08-21,목,평일,8,34,KT,SSG,수원,경기_수원,9912,119,수원,28.7,,1.7,75.6
2025,2025-08-21,,2025-08-21,목,평일,8,34,NC,삼성,창원,경남_창원,9832,155,창원,29.0,,1.4,76.9
2025,2025-08-21,,2025-08-21,목,평일,8,34,KIA,키움,광주,광주,10061,156,광주,29.3,,1.0,73.1
2025,2025-08-22,,2025-08-22,금,평일,8,34,두산,KT,잠실,서울_잠실,16397,108,서울,29.4,,2.1,71.5
2025,2025-08-22,,2025-08-22,금,평일,8,34,KIA,LG,광주,광주,14633,156,광주,29.2,,1.0,72.5
2025,2025-08-22,,2025-08-22,금,평일,8,34,NC,롯데,창원,경남_창원,17983,155,창원,29.3,,1.4,79.0
2025,2025-08-22,,2025-08-22,금,평일,8,34,한화,SSG,대전,대전,16446,133,대전,29.8,,1.2,70.1
2025,2025-08-22,,2025-08-22,금,평일,8,34,삼성,키움,대구,대구,24000,143,대구,30.0,,1.3,67.9
2025,2025-08-23,,2025-08-23,토,주말,8,34,두산,KT,잠실,서울_잠실,21834,108,서울,29.3,,1.9,74.9
2025,2025-08-23,,2025-08-23,토,주말,8,34,KIA,LG,광주,광주,20500,156,광주,29.2,,1.0,73.4
2025,2025-08-23,,2025-08-23,토,주말,8,34,NC,롯데,창원,경남_창원,17983,155,창원,29.3,,1.5,77.9
2025,2025-08-23,,2025-08-23,토,주말,8,34,한화,SSG,대전,대전,17000,133,대전,29.2,,1.1,73.1
2025,2025-08-23,,2025-08-23,토,주말,8,34,삼성,키움,대구,대구,24000,143,대구,30.8,,1.3,60.0
2025,2025-08-24,,2025-08-24,일,주말,8,34,두산,KT,잠실,서울_잠실,17905,108,서울,30.2,,1.7,69.4
2025,2025-08-24,,2025-08-24,일,주말,8,34,KIA,LG,광주,광주,15128,156,광주,29.3,,1.3,76.5
2025,2025-08-24,,2025-08-24,일,주말,8,34,NC,롯데,창원,경남_창원,17983,155,창원,29.3,,1.4,80.1
2025,2025-08-24,,2025-08-24,일,주말,8,34,한화,SSG,대전,대전,17000,133,대전,30.6,,1.6,65.3
2025,2025-08-24,,2025-08-24,일,주말,8,34,삼성,키움,대구,대구,24000,143,대구,31.0,,0.9,63.3
2025,2025-08-26,,2025-08-26,화,평일,8,35,키움,한화,고척,서울_고척,16000,108,서울,27.6,5.4,2.8,81.8
2025,2025-08-26,,2025-08-26,화,평일,8,35,SSG,KIA,문학,인천,17488,112,인천,26.9,10.0,3.0,86.6
2025,2025-08-26,,2025-08-26,화,평일,8,35,롯데,KT,사직,부산,16116,159,부산,29.0,,4.2,75.9
2025,2025-08-26,,2025-08-26,화,평일,8,35,NC,LG,창원,경남_창원,6496,155,창원,29.1,,1.7,78.0
2025,2025-08-26,,2025-08-26,화,평일,8,35,두산,삼성,잠실,서울_잠실,20491,108,서울,27.6,5.4,2.8,81.8
2025,2025-08-27,,2025-08-27,수,평일,8,35,키움,한화,고척,서울_고척,16000,108,서울,26.7,,1.6,73.8
2025,2025-08-27,,2025-08-27,수,평일,8,35,SSG,KIA,문학,인천,17688,112,인천,26.5,,1.8,77.3
2025,2025-08-27,,2025-08-27,수,평일,8,35,롯데,KT,사직,부산,16826,159,부산,28.7,,2.5,71.1
2025,2025-08-27,,2025-08-27,수,평일,8,35,NC,LG,창원,경남_창원,8337,155,창원,27.7,,1.8,75.0
2025,2025-08-27,,2025-08-27,수,평일,8,35,두산,삼성,잠실,서울_잠실,21198,108,서울,26.7,,1.6,73.8
2025,2025-08-28,,2025-08-28,목,평일,8,35,키움,한화,고척,서울_고척,16000,108,서울,28.3,,2.7,72.9
2025,2025-08-28,,2025-08-28,목,평일,8,35,SSG,KIA,문학,인천,17833,112,인천,27.6,,2.8,78.9
2025,2025-08-28,,2025-08-28,목,평일,8,35,롯데,KT,사직,부산,17273,159,부산,28.6,,2.4,74.9
2025,2025-08-28,,2025-08-28,목,평일,8,35,NC,LG,창원,경남_창원,9528,155,창원,27.8,,1.4,77.3
2025,2025-08-28,,2025-08-28,목,평일,8,35,두산,삼성,잠실,서울_잠실,23126,108,서울,28.3,,2.7,72.9
2025,2025-08-29,,2025-08-29,금,평일,8,35,KT,KIA,수원,경기_수원,18700,119,수원,28.5,,2.6,81.0
2025,2025-08-29,,2025-08-29,금,평일,8,35,SSG,NC,문학,인천,11509,112,인천,28.4,2.3,3.8,89.5
2025,2025-08-29,,2025-08-29,금,평일,8,35,롯데,두산,사직,부산,19473,159,부산,29.3,,3.6,72.8
2025,2025-08-29,,2025-08-29,금,평일,8,35,한화,삼성,대전,대전,17000,133,대전,29.3,,2.1,74.4
2025,2025-08-29,,2025-08-29,금,평일,8,35,LG,키움,잠실,서울_잠실,22231,108,서울,29.0,32.2,3.5,82.0
2025,2025-08-30,,2025-08-30,토,주말,8,35,KT,KIA,수원,경기_수원,18700,119,수원,28.4,0.9,1.9,79.9
2025,2025-08-30,,2025-08-30,토,주말,8,35,SSG,NC,문학,인천,20449,112,인천,28.2,0.8,2.6,86.4
2025,2025-08-30,,2025-08-30,토,주말,8,35,롯데,두산,사직,부산,22669,159,부산,29.7,,3.3,70.1
2025,2025-08-30,,2025-08-30,토,주말,8,35,한화,삼성,대전,대전,17000,133,대전,29.4,,1.7,72.0
2025,2025-08-30,,2025-08-30,토,주말,8,35,LG,키움,잠실,서울_잠실,23750,108,서울,28.4,23.9,2.0,81.1
2025,2025-08-31,,2025-08-31,일,주말,8,35,KT,KIA,수원,경기_수원,18700,119,수원,27.5,1.5,1.9,80.1
2025,2025-08-31,,2025-08-31,일,주말,8,35,SSG,NC,문학,인천,13129,112,인천,28.0,,2.6,82.9
2025,2025-08-31,,2025-08-31,일,주말,8,35,롯데,두산,사직,부산,20350,159,부산,28.2,0.9,2.7,80.6
2025,2025-08-31,,2025-08-31,일,주말,8,35,한화,삼성,대전,대전,17000,133,대전,27.9,,1.6,76.9
2025,2025-08-31,,2025-08-31,일,주말,8,35,LG,키움,잠실,서울_잠실,22503,108,서울,28.5,,2.4,75.3
2025,2025-09-02,,2025-09-02,화,평일,9,36,한화,KIA,대전,대전,16730,133,대전,25.4,0.1,1.1,79.5
2025,2025-09-02,,2025-09-02,화,평일,9,36,LG,롯데,잠실,서울_잠실,23750,108,서울,26.0,,1.6,74.6
2025,2025-09-02,,2025-09-02,화,평일,9,36,KT,NC,수원,경기_수원,6710,119,수원,25.4,,1.4,75.1
2025,2025-09-02,,2025-09-02,화,평일,9,36,SSG,키움,문학,인천,11112,112,인천,25.7,,1.8,80.4
2025,2025-09-03,,2025-09-03,수,평일,9,36,KT,롯데,수원,경기_수원,14910,119,수원,26.8,0.1,1.5,72.8
2025,2025-09-03,,2025-09-03,수,평일,9,36,한화,NC,대전,대전,17000,133,대전,26.0,8.8,1.5,79.4
2025,2025-09-03,,2025-09-03,수,평일,9,36,KIA,SSG,광주,광주,14468,156,광주,26.0,,0.8,80.6
2025,2025-09-03,,2025-09-03,수,평일,9,36,삼성,키움,대구,대구,22446,143,대구,27.0,,2.5,71.4
2025,2025-09-04,,2025-09-04,목,평일,9,36,KT,LG,수원,경기_수원,12424,119,수원,25.8,5.2,1.8,80.6
2025,2025-09-04,,2025-09-04,목,평일,9,36,NC,두산,창원,경남_창원,5335,155,창원,27.7,,1.5,78.5
2025,2025-09-05,,2025-09-05,금,평일,9,36,SSG,롯데,문학,인천,21529,112,인천,27.8,,2.4,74.0
2025,2025-09-05,,2025-09-05,금,평일,9,36,NC,두산,창원,경남_창원,6590,155,창원,27.4,,1.9,77.4
2025,2025-09-05,,2025-09-05,금,평일,9,36,삼성,키움,대구,대구,24000,143,대구,27.4,12.6,1.5,71.6
2025,2025-09-06,,2025-09-06,토,주말,9,36,삼성,한화,대구,대구,24000,143,대구,28.4,,1.5,70.3
2025,2025-09-06,,2025-09-06,토,주말,9,36,NC,KIA,창원,경남_창원,15040,155,창원,27.6,,1.6,83.4
2025,2025-09-07,,2025-09-07,일,주말,9,36,삼성,한화,대구,대구,24000,143,대구,26.7,5.5,1.6,81.6
2025,2025-09-07,,2025-09-07,일,주말,9,36,NC,KIA,창원,경남_창원,11095,155,창원,27.6,1.8,1.2,85.5
2025,2025-09-07,,2025-09-07,일,주말,9,36,LG,SSG,잠실,서울_잠실,23750,108,서울,25.3,0.2,2.1,77.5
2025,2025-09-09,,2025-09-09,화,평일,9,37,롯데,한화,사직,부산,18109,159,부산,23.8,2.2,2.2,79.0
2025,2025-09-09,,2025-09-09,화,평일,9,37,키움,LG,고척,서울_고척,14773,108,서울,23.7,,1.6,71.9
2025,2025-09-09,,2025-09-09,화,평일,9,37,KT,두산,수원,경기_수원,12252,119,수원,22.9,0.3,1.1,80.1
2025,2025-09-10,,2025-09-10,수,평일,9,37,롯데,한화,사직,부산,22011,159,부산,24.9,,2.6,73.6
2025,2025-09-10,,2025-09-10,수,평일,9,37,두산,LG,잠실,서울_잠실,17856,108,서울,24.8,,1.7,61.1
2025,2025-09-10,,2025-09-10,수,평일,9,37,NC,SSG,창원,경남_창원,4514,155,창원,23.5,,1.5,83.4
2025,2025-09-10,,2025-09-10,수,평일,9,37,KIA,삼성,광주,광주,9793,156,광주,24.0,4.7,1.2,82.3
2025,2025-09-11,,2025-09-11,목,평일,9,37,LG,KT,잠실,서울_잠실,20722,108,서울,25.8,,2.5,57.6
2025,2025-09-11,,2025-09-11,목,평일,9,37,KIA,롯데,광주,광주,9614,156,광주,24.9,,1.4,75.1
2025,2025-09-11,,2025-09-11,목,평일,9,37,키움,NC,고척,서울_고척,7035,108,서울,25.8,,2.5,57.6
2025,2025-09-11,,2025-09-11,목,평일,9,37,삼성,SSG,대구,대구,24000,143,대구,23.2,,1.9,73.9
2025,2025-09-12,,2025-09-12,금,평일,9,37,KIA,두산,광주,광주,9617,156,광주,24.4,0.1,2.2,80.9
2025,2025-09-13,,2025-09-13,토,주말,9,37,LG,KIA,잠실,서울_잠실,23750,108,서울,23.3,63.7,2.4,81.0
2025,2025-09-13,,2025-09-13,토,주말,9,37,삼성,KT,대구,대구,24000,143,대구,25.0,10.0,2.4,82.4
2025,2025-09-13,,2025-09-13,토,주말,9,37,NC,두산,창원,경남_창원,12658,155,창원,26.5,6.3,2.0,89.9
2025,2025-09-13,,2025-09-13,토,주말,9,37,롯데,SSG,사직,부산,22669,159,부산,25.9,28.7,4.2,86.0
2025,2025-09-13,,2025-09-13,토,주말,9,37,한화,키움,대전,대전,17000,133,대전,25.1,20.1,1.6,83.0
2025,2025-09-14,,2025-09-14,일,주말,9,37,LG,KIA,잠실,서울_잠실,23750,108,서울,24.8,,1.6,72.0
2025,2025-09-14,,2025-09-14,일,주말,9,37,삼성,KT,대구,대구,24000,143,대구,24.0,1.7,1.8,78.4
2025,2025-09-14,,2025-09-14,일,주말,9,37,NC,두산,창원,경남_창원,11711,155,창원,25.7,,1.8,82.8
2025,2025-09-14,,2025-09-14,일,주말,9,37,한화,키움,대전,대전,17000,133,대전,25.3,,1.2,78.4
2025,2025-09-15,,2025-09-15,월,평일,9,38,한화,키움,대전,대전,17000,133,대전,25.3,,0.7,81.0
2025,2025-09-16,,2025-09-16,화,평일,9,38,KIA,한화,광주,광주,9197,156,광주,27.2,0.3,1.4,81.3
2025,2025-09-16,,2025-09-16,화,평일,9,38,KT,LG,수원,경기_수원,11481,119,수원,23.3,35.0,1.3,90.5
2025,2025-09-16,,2025-09-16,화,평일,9,38,삼성,롯데,대구,대구,24000,143,대구,27.5,,1.1,74.9
2025,2025-09-16,,2025-09-16,화,평일,9,38,NC,SSG,창원,경남_창원,5145,155,창원,27.1,,1.6,85.0
2025,2025-09-16,,2025-09-16,화,평일,9,38,두산,키움,잠실,서울_잠실,12716,108,서울,23.7,17.5,1.5,86.8
2025,2025-09-17,,2025-09-17,수,평일,9,38,KIA,한화,광주,광주,6782,156,광주,25.6,6.9,1.6,84.6
2025,2025-09-17,,2025-09-17,수,평일,9,38,NC,SSG,창원,경남_창원,5083,155,창원,26.7,7.8,1.4,86.1
2025,2025-09-17,,2025-09-17,수,평일,9,38,두산,키움,잠실,서울_잠실,10037,108,서울,22.7,52.7,1.7,92.0
2025,2025-09-18,,2025-09-18,목,평일,9,38,KIA,한화,광주,광주,10841,156,광주,23.8,,1.0,77.3
2025,2025-09-18,,2025-09-18,목,평일,9,38,KT,LG,수원,경기_수원,7016,119,수원,21.9,,2.4,76.3
2025,2025-09-18,,2025-09-18,목,평일,9,38,KT,LG,수원,경기_수원,14875,119,수원,21.9,,2.4,76.3
2025,2025-09-18,,2025-09-18,목,평일,9,38,NC,삼성,창원,경남_창원,12039,155,창원,23.6,,1.9,74.8
2025,2025-09-18,,2025-09-18,목,평일,9,38,두산,키움,잠실,서울_잠실,13498,108,서울,22.1,,2.6,74.4
2025,2025-09-19,,2025-09-19,금,평일,9,38,NC,롯데,창원,경남_창원,17983,155,창원,22.6,,1.4,71.8
2025,2025-09-20,,2025-09-20,토,주말,9,38,KT,한화,수원,경기_수원,18700,119,수원,19.7,72.3,1.7,83.9
2025,2025-09-20,,2025-09-20,토,주말,9,38,KIA,NC,광주,광주,17739,156,광주,22.5,9.3,1.8,82.1
2025,2025-09-20,,2025-09-20,토,주말,9,38,SSG,두산,문학,인천,23000,112,인천,19.5,30.5,2.5,89.8
2025,2025-09-20,,2025-09-20,토,주말,9,38,LG,삼성,잠실,서울_잠실,23750,108,서울,20.0,35.3,1.8,85.4
2025,2025-09-20,,2025-09-20,토,주말,9,38,롯데,키움,사직,부산,22669,159,부산,25.1,7.2,3.2,74.5
2025,2025-09-21,,2025-09-21,일,주말,9,38,KIA,NC,광주,광주,13805,156,광주,22.2,,1.2,73.1
2025,2025-09-21,,2025-09-21,일,주말,9,38,SSG,두산,문학,인천,23000,112,인천,21.4,,2.4,68.8
2025,2025-09-21,,2025-09-21,일,주말,9,38,KT,삼성,수원,경기_수원,18700,119,수원,21.4,,1.6,66.5
2025,2025-09-22,,2025-09-22,월,평일,9,39,SSG,두산,문학,인천,13067,112,인천,21.7,,2.2,60.3
2025,2025-09-23,,2025-09-23,화,평일,9,39,SSG,KIA,문학,인천,19974,112,인천,23.0,,2.4,54.8
2025,2025-09-23,,2025-09-23,화,평일,9,39,롯데,NC,울산,울산,9690,152,울산,21.5,,2.5,66.9
2025,2025-09-23,,2025-09-23,화,평일,9,39,삼성,두산,대구,대구,23950,143,대구,21.2,,2.5,65.8
2025,2025-09-23,,2025-09-23,화,평일,9,39,KT,키움,수원,경기_수원,12632,119,수원,22.2,,2.8,55.4
2025,2025-09-24,,2025-09-24,수,평일,9,39,키움,KIA,고척,서울_고척,16000,108,서울,22.0,35.2,2.1,81.8
2025,2025-09-24,,2025-09-24,수,평일,9,39,NC,LG,창원,경남_창원,10764,155,창원,24.0,4.8,1.2,84.8
2025,2025-09-24,,2025-09-24,수,평일,9,39,삼성,롯데,대구,대구,23940,143,대구,23.9,,1.1,75.8
2025,2025-09-25,,2025-09-25,목,평일,9,39,두산,한화,잠실,서울_잠실,23750,108,서울,22.5,0.3,1.4,80.0
2025,2025-09-25,,2025-09-25,목,평일,9,39,SSG,KT,문학,인천,15279,112,인천,22.1,0.6,1.5,87.1
2025,2025-09-25,,2025-09-25,목,평일,9,39,롯데,LG,울산,울산,9315,152,울산,23.5,2.6,1.3,93.1
2025,2025-09-25,,2025-09-25,목,평일,9,39,삼성,키움,대구,대구,23089,143,대구,23.9,8.1,1.0,86.5
2025,2025-09-26,,2025-09-26,금,평일,9,39,SSG,KT,문학,인천,19087,112,인천,21.9,,1.9,82.5
2025,2025-09-26,,2025-09-26,금,평일,9,39,한화,LG,대전,대전,17000,133,대전,21.3,,0.9,83.5
2025,2025-09-26,,2025-09-26,금,평일,9,39,두산,NC,잠실,서울_잠실,18418,108,서울,21.7,,1.4,78.1
2025,2025-09-26,,2025-09-26,금,평일,9,39,롯데,삼성,사직,부산,22669,159,부산,24.8,,2.2,72.6
2025,2025-09-27,,2025-09-27,토,주말,9,39,한화,LG,대전,대전,17000,133,대전,23.1,,1.4,78.3
2025,2025-09-27,,2025-09-27,토,주말,9,39,KIA,NC,광주,광주,14945,156,광주,24.1,,1.3,75.8
2025,2025-09-27,,2025-09-27,토,주말,9,39,두산,SSG,잠실,서울_잠실,23750,108,서울,22.5,,1.9,71.1
2025,2025-09-28,,2025-09-28,일,주말,9,39,두산,롯데,잠실,서울_잠실,23750,108,서울,20.0,44.5,1.7,85.6
2025,2025-09-28,,2025-09-28,일,주말,9,39,키움,삼성,고척,서울_고척,16000,108,서울,20.0,44.5,1.7,85.6
2025,2025-09-29,,2025-09-29,월,평일,9,40,한화,LG,대전,대전,17000,133,대전,19.9,,0.9,80.0
2025,2025-09-29,,2025-09-29,월,평일,9,40,SSG,롯데,문학,인천,22184,112,인천,19.9,,1.6,77.1
2025,2025-09-29,,2025-09-29,월,평일,9,40,KIA,NC,광주,광주,3634,156,광주,20.7,,0.7,75.9
2025,2025-09-30,,2025-09-30,화,평일,9,40,삼성,KIA,대구,대구,23933,143,대구,20.6,,1.2,74.9
2025,2025-09-30,,2025-09-30,화,평일,9,40,NC,KT,창원,경남_창원,14235,155,창원,21.5,,1.3,79.3
2025,2025-09-30,,2025-09-30,화,평일,9,40,한화,롯데,대전,대전,17000,133,대전,19.3,,1.0,79.8
2025,2025-09-30,,2025-09-30,화,평일,9,40,LG,두산,잠실,서울_잠실,23750,108,서울,19.8,,1.4,81.3
2025,2025-09-30,,2025-09-30,화,평일,9,40,키움,SSG,고척,서울_고척,16000,108,서울,19.8,,1.4,81.3
2025,2025-10-01,,2025-10-01,수,평일,10,40,SSG,한화,문학,인천,23000,112,인천,20.4,3.2,1.9,83.5
2025,2025-10-01,,2025-10-01,수,평일,10,40,KIA,KT,광주,광주,6777,156,광주,20.9,,0.8,72.8
2025,2025-10-01,,2025-10-01,수,평일,10,40,LG,NC,잠실,서울_잠실,23750,108,서울,20.5,,1.7,78.1
2025,2025-10-02,,2025-10-02,목,평일,10,40,KIA,SSG,광주,광주,8043,156,광주,20.2,1.2,0.8,79.6
2025,2025-10-03,,2025-10-03,금,평일,10,40,KT,한화,수원,경기_수원,18700,119,수원,20.4,4.7,2.9,76.4
2025,2025-10-04,,2025-10-04,토,주말,10,40,NC,SSG,창원,경남_창원,17983,155,창원,22.2,1.4,1.2,90.8
2025,2025-10-04,,2025-10-04,토,주말,10,40,KIA,삼성,광주,광주,17513,156,광주,22.0,0.7,0.6,89.5
